"dir","region","annotator","text","discRole","evBasis","antPres","antText","antEmbed","antMod","antNeg","antSubj","emb","embTense","embSubj","comText","comMod","comNeg","comSubj","subjPred","subjPredType","ovExp","ovExpExp","ovExpInt","target","fullText","Speaker","F0","Start","End","Duration"
"Popcast3",10,"annRL","yeah","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: liked Salem. 
JC1: First of all, who was -- who was it who tweeted that the people who like Hundred Gecs now are likely to feel the same way about One Hundred Gecs as the people who liked Salem back then 
JC2: <<yeah>> maybe Willy Staley; if not, Willy was involved in the conversation, and Jeremy Gordon — you know, the Twitter people. 
JC1: Sure, now, I liked Salem, and still mostly like Salem. 
JC2: Okay, see, Salem 

","JC2",120.2479835,160.7400985,160.9181513,178.0527954
"Popcast3",38,"annRL","yeah","ContentAgreement","OwnKnowledge","Present","which we talked about a little bit on our grammys popcast",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JP: thing, it's so high concept. The hip-hop affectations that were in a lot of the others felt like 'I'm adding this because it's contemporary' 
JC2: Which we talked about a little bit on our GRAMMYs popcast. 
JC1: <<yeah>> sure. 
JP: Yeah, and this time it's not there, not distracting you. Also, she just had more time to think about everything, and the songs are really melodically solid. 

","JC1",196.1518365,298.11,298.47,360
"Popcast3",39,"annRL","sure","ContentAgreement","OwnKnowledge","Present","which we talked about a little bit on our grammys popcast",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JP: it's so high concept. The hip-hop affectations that were in a lot of the others felt like 'I'm adding this because it's contemporary' 
JC2: Which we talked about a little bit on our GRAMMYs popcast. 
JC1: Yeah, <<sure>> 
JP: Yeah, and this time it's not there, not distracting you. Also, she just had more time to think about everything, and the songs are really melodically solid. 
JC1: Better 

","JC1",101.0391852,298.47,298.719,249
"Popcast3",11,"annRL","sure","ContentAgreement","OwnKnowledge","Present","willy was involved in the conversation and jeremy gordon — you know the twitter people",TRUE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: Gecs now are likely to feel the same way about One Hundred Gecs as the people who liked Salem back then 
JC2: Yeah, maybe Willy Staley; if not, Willy was involved in the conversation, and Jeremy Gordon — you know, the Twitter people. 
JC1: <<sure>> now, I liked Salem, and still mostly like Salem. 
JC2: Okay, see, Salem always 
JC1: rubbed you wrong 
JC2: got on the wrong side of the line for me because of the vocal manipulations and the 

","JC1",198.9887678,166.7045431,167.29,585.4568583
"Popcast3",5,"annRL","right","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC2: they're doing ironic rap. 
JC1: Do you think that the only irony functioning in this system is potentially ironic rap? 
JC2: No. 
JC1: <<right>> — so you think ironic rap amidst other ironic things. 
JC2: Yeah, but that's the one that would potentially make me uncomfortable if I saw it in a different context; I think ultimately 

","JC1",148.7895971,86.889,87.25188911,362.8891109
"Popcast3",13,"annRL","wrong","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wrong","JC2: Willy was involved in the conversation, and Jeremy Gordon — you know, the Twitter people. 
JC1: Sure, now, I liked Salem, and still mostly like Salem. 
JC2: Okay, see, Salem always 
JC1: rubbed you <<wrong>> 
JC2: got on the wrong side of the line for me because of the vocal manipulations and the weird three six fetishism. 
JC1: That's interesting; I mean, the dirt-baggery of Salem, I think 
JC2: is real 
JC1: is 

","JC2",97.57165598,172.9159354,173.2502005,334.265133
"Popcast3",7,"annRL","right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: ironic rap amidst other ironic things. 
JC2: Yeah, but that's the one that would potentially make me uncomfortable if I saw it in a different context; I think ultimately they stay on the <<right>> side of it and they clearly love the music that they're referencing and ultimately the joke is on them if anyone, but there's a little of that, is 

","JC2",105.4051205,98.36,98.55517978,195.1797754
"Popcast3",6,"annRL","yeah","ContentAgreement","1stPerson","Present","ironic rap amidst other ironic things",TRUE,"None",FALSE,TRUE,"so you think","Present","2nd",NA,NA,FALSE,FALSE,"ironic","PPT",NA,NA,NA,"yeah","JC1: irony functioning in this system is potentially ironic rap? 
JC2: No. 
JC1: Right — so you think ironic rap amidst other ironic things. 
JC2: <<yeah>> but that's the one that would potentially make me uncomfortable if I saw it in a different context; I think ultimately they stay on the right side of it and they clearly love the music 

","JC2",199.5287677,91.08,91.399,319
"Popcast3",12,"annRL","okay","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: Salem back then 
JC2: Yeah, maybe Willy Staley; if not, Willy was involved in the conversation, and Jeremy Gordon — you know, the Twitter people. 
JC1: Sure, now, I liked Salem, and still mostly like Salem. 
JC2: <<okay>> see, Salem always 
JC1: rubbed you wrong 
JC2: got on the wrong side of the line for me because of the vocal manipulations and the weird three six fetishism. 
JC1: That's interesting; I mean, the dirt-baggery 

","JC2",NA,170.63,170.93,300
"Popcast3",16,"annRL","sure","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: honest {LG}. I do think the dirt-baggery is honest. And in a strange way, look, I don't know those guys, I don't know of people who know them 
JC2: {LG} Thank god. {LG} 
JC1: But I'm <<sure>> there are many personal reasons why that group did not survive past its initial flame up. But I also think like the, it's hard to replicate the pure 

","JC1",172.704231,193.59,193.75,160
"Popcast3",2,"annRL","yeah","ContentAgreement","1stPerson","Present","they won by default",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: very casually; just sort of be like, well this is in group one, this in group two, and I just kept putting things below -- {LG} 
CG: They won by default. {LG} 
JC1: <<yeah>> I just -- but I kept putting things below it and I could not find a thing to go above it. Now -- now that we are two weeks out from when the lists were put together, 

","JC1",178.6975046,31.38964325,32.1321159,742.472656
"Popcast3",3,"annRL","sure","Answer","1stPerson","Present","maybe on a different day it's nba youngboy maybe on a different day it's bad bunny",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: -- now that we are two weeks out from when the lists were put together, like do I look at my list and think, 'Maybe on a different day, it's NBA YoungBoy; maybe on a different day, it's Bad Bunny?' <<sure>> but I also think Hundred Gecs surprised me, refreshed me, was such a jolt this year, that -- the jolt of it being number one 

","JC1",157.5066013,48.68747343,49.17,482.5265713
"Popcast3",17,"annRL","sure","ContentAgreement","1stPerson","Present","it's hard to replicate the pure dirtbaggery of your dirtbag days",TRUE,"None",FALSE,FALSE,"but i also think like the","Present","1st",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: group did not survive past its initial flame up. But I also think like the, it's hard to replicate the pure dirt-baggery of your dirtbag days 
JC2: <<sure>> 
JC1: you know? And I don't know what the grand scaled version of Salem sounds like. Oh, I do — Billie Eilish. Oh, 
CG: wow. 
JC2: {LG} Okay, there we go. 

","JC2",NA,205.96,206.27,310
"Popcast3",29,"annRL","yeah","Answer","OwnKnowledge","Present","just two correct",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: {LG} all of us right at the back wall, having a blast. 
CG: I'm curious about another album that was on both of your lists, because there weren't that many. 
JC1: Just two, correct? 
CG: <<yeah>> that one and Lana Del Ray. 
JC1: Yes, Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: Yeah, truly. 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did 

","CG",203.8748431,257.47,257.69,220
"Popcast3",1,"annRL","well","Well","Other",NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,"this is in group one this in group two and i just kept putting things below","None",FALSE,FALSE,NA,NA,NA,NA,NA,"well","JC1: stuck with me in some way, I'll just put on a Word document — singles, albums, whatever. And I'll start to loosely order them, very casually; just sort of be like, <<well>> this is in group one, this in group two, and I just kept putting things below -- {LG} 
CG: They won by default. {LG} 
JC1: Yeah, I just -- but 

","JC1",109.3439623,23.03,23.13,100
"Popcast3",15,"annRL","interesting","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"interesting","JC1: like Salem. 
JC2: Okay, see, Salem always 
JC1: rubbed you wrong 
JC2: got on the wrong side of the line for me because of the vocal manipulations and the weird three six fetishism. 
JC1: That's <<interesting>> I mean, the dirt-baggery of Salem, I think 
JC2: is real 
JC1: is honest {LG}. I do think the dirt-baggery is honest. And in a strange way, look, I don't know those guys, I don't know 

","JC1",NA,179.8742967,180.249,374.7033106
"Popcast3",14,"annRL","wrong","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wrong","JC2: involved in the conversation, and Jeremy Gordon — you know, the Twitter people. 
JC1: Sure, now, I liked Salem, and still mostly like Salem. 
JC2: Okay, see, Salem always 
JC1: rubbed you wrong 
JC2: got on the <<wrong>> side of the line for me because of the vocal manipulations and the weird three six fetishism. 
JC1: That's interesting; I mean, the dirt-baggery of Salem, I think 
JC2: is real 
JC1: is 

","JC1",97.51999311,172.92,173.26,340
"Popcast3",28,"annRL","right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC2: You think that's next? 
JC1: I do. 
JC2: There was certainly some label people standing on the back wall at Elsewhere. 
JC1: That's true, I was right there between the {LG} all of us <<right>> at the back wall, having a blast. 
CG: I'm curious about another album that was on both of your lists, because there weren't that many. 
JC1: Just two, correct? 
CG: Yeah, that one and Lana Del Ray. 

","JC1",87.51084968,249.139,249.339,200
"Popcast3",25,"annRL","yes","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","CG: oh 
JP: But okay, the -- but are you going to listen to the second One Hundred Gecs album? 
JC1: First of all, I -- if they never made an album again, I'd be fine with that. But, <<yes>> It'll be intriguing to see how they turn the songs into, I assume, radio-focused songs, if they 
JC2: You think that's next? 
JC1: I do. 

","JC1",NA,230.15,230.7320286,582.0286086
"Popcast3",31,"annRL","yeah","ContentAgreement","1stPerson","Present","p insane of the popcast this year",TRUE,"None",FALSE,FALSE,"i mean","None","None",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","CG: your lists, because there weren't that many. 
JC1: Just two, correct? 
CG: Yeah, that one and Lana Del Ray. 
JC1: Yes, Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: <<yeah>> truly. 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: Fair, fair. J P, best Lana album? 

","CG",266.426754,264.349,264.6490318,300.0318372
"Popcast3",18,"annRL","oh","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: also think like the, it's hard to replicate the pure dirt-baggery of your dirtbag days 
JC2: Sure. 
JC1: you know? And I don't know what the grand scaled version of Salem sounds like. <<oh>> I do — Billie Eilish. Oh, 
CG: wow. 
JC2: {LG} Okay, there we go. 
JC1: {LG} Which house pop cast TK-? 
JC2: Moving on. 
CG: I was gonna say, oh 
JP: But okay, the 

","JC1",138.89393,211.03,211.19,160
"Popcast3",30,"annRL","yes","BehaviorAgreement","1stPerson","Present","lana del ray",TRUE,"None",FALSE,FALSE,"yeah that one and","None","None",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: wall, having a blast. 
CG: I'm curious about another album that was on both of your lists, because there weren't that many. 
JC1: Just two, correct? 
CG: Yeah, that one and Lana Del Ray. 
JC1: <<yes>> Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: Yeah, truly. 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: Fair, 

","JC1",NA,259.82,260.5868096,766.8095549
"Popcast3",24,"annRL","fine","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"fine","JC2: on. 
CG: I was gonna say, oh 
JP: But okay, the -- but are you going to listen to the second One Hundred Gecs album? 
JC1: First of all, I -- if they never made an album again, I'd be <<fine>> with that. But, yes. It'll be intriguing to see how they turn the songs into, I assume, radio-focused songs, 

","JC1",NA,228.69,228.91,220
"Popcast3",32,"annRL","truly","ContentAgreement","1stPerson","Present","p insane of the popcast this year",TRUE,"None",FALSE,FALSE,"i mean","None","None",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"truly","CG: lists, because there weren't that many. 
JC1: Just two, correct? 
CG: Yeah, that one and Lana Del Ray. 
JC1: Yes, Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: Yeah, <<truly>> 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: Fair, fair. J P, best Lana album? 
JP: I'm not sure, 

","CG",209.2371894,264.86,265.2,340
"Popcast3",26,"annRL","true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC1: turn the songs into, I assume, radio-focused songs, if they 
JC2: You think that's next? 
JC1: I do. 
JC2: There was certainly some label people standing on the back wall at Elsewhere. 
JC1: That's <<true>> I was right there between the {LG} all of us right at the back wall, having a blast. 
CG: I'm curious about another album that was on both of your lists, 

","JC1",156.5047272,244.2306727,244.5,269.3272659
"Popcast3",27,"annRL","right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: songs into, I assume, radio-focused songs, if they 
JC2: You think that's next? 
JC1: I do. 
JC2: There was certainly some label people standing on the back wall at Elsewhere. 
JC1: That's true, I was <<right>> there between the {LG} all of us right at the back wall, having a blast. 
CG: I'm curious about another album that was on both of your lists, 

","JC1",NA,245.09,245.35,260
"Popcast3",33,"annRL","fair","ContentAgreement","OwnKnowledge","Present","we did all the popcasts about lana",TRUE,"None",FALSE,FALSE,"basically","None","None",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"fair","JC1: Yes, Lana Del Ray. 
JC2: I mean, p- insane of the popcast this year. 
JP: {LG} 
CG: Yeah, truly. 
JC1: And yet, we never did a lot of Popcasts. 
JC2: We did all the Popcasts about Lana, basically. 
CG: {LG} 
JC1: <<fair>> fair. J P, best Lana album? 
JP: I'm not sure, because I like a lot of them 
JC1: Ultraviolence, yeah. 
JP: Ultraviolence; I like the album with the strings, which is, 

","JC1",90.81391979,269.969,270.5224274,553.4274344
"Popcast3",37,"annRL","yeah","ContentAgreement","1stPerson","Present","focused",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"focused","PPT",NA,NA,NA,"yeah","JC1: Ultraviolence, yeah. 
JP: Ultraviolence; I like the album with the strings, which is, I would bear within the k-- album that came out this year. So, I don't know about her best, definitely up there. 
JC2: Focused. 
JP: <<yeah>> that's -- that's the thing, it's so high concept. The hip-hop affectations that were in a lot of the others felt like 'I'm adding this because it's contemporary' 
JC2: Which we talked about a little bit on our GRAMMYs 

","JP",222.4927345,287.26,287.53,270
"Popcast3",23,"annRL","okay","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: like. Oh, I do — Billie Eilish. Oh, 
CG: wow. 
JC2: {LG} Okay, there we go. 
JC1: {LG} Which house pop cast TK-? 
JC2: Moving on. 
CG: I was gonna say, oh 
JP: But <<okay>> the -- but are you going to listen to the second One Hundred Gecs album? 
JC1: First of all, I -- if they never made an album again, I'd be fine with that. But, yes. 

","JP",235.3596618,220.6438619,221.042458,398.5960838
"Popcast3",22,"annRL","oh","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: like. Oh, I do — Billie Eilish. Oh, 
CG: wow. 
JC2: {LG} Okay, there we go. 
JC1: {LG} Which house pop cast TK-? 
JC2: Moving on. 
CG: I was gonna say, <<oh>> 
JP: But okay, the -- but are you going to listen to the second One Hundred Gecs album? 
JC1: First of all, I -- if they never made an album again, I'd be fine with that. But, yes. 

","CG",202.5817841,220.51,220.52,10
